"src_ip","dst_ip",start,finish,"total_duration","total_bytes","total_packets","src_ports","dst_ports",pps,bps,bpp,"num_protocols","total_http_errors","total_failures","flag_syn","flag_ack"
"104.16.84.55","192.168.10.17","2017-07-07 18:19:37.801","2017-07-07 18:42:03.345","1345.543368",260426,206,1,3,"0.1530980011","193.5470875","1264.2038834951456",2,0,0,3,206
"104.16.87.26","192.168.10.12","2017-07-07 17:39:10.712","2017-07-07 17:39:10.844","0.131674",11172,21,1,2,"159.485","84846.0",532,2,0,0,2,21
"104.16.87.26","192.168.10.15","2017-07-07 17:55:44.920","2017-07-07 18:18:04.583","1339.663020",29578,64,1,4,"0.04777320792","22.07868662","462.15625",2,0,0,4,64
"104.16.88.26","192.168.10.12","2017-07-07 17:39:10.341","2017-07-07 17:50:43.686","693.344982",23798,44,1,3,"0.0634604723","34.3234618","540.8636363636364",2,0,0,3,44
"104.16.88.26","192.168.10.15","2017-07-07 17:55:45.505","2017-07-07 17:55:46.238","0.732731",11172,19,1,2,"25.9304","15247.1",588,2,0,0,2,19
"104.16.94.65","192.168.10.12","2017-07-07 17:27:33.312","2017-07-07 17:29:29.009","115.697061",3361,17,1,1,"0.146935453","29.0500033","197.7058823529412",2,0,0,1,17
"104.16.96.65","192.168.10.12","2017-07-07 17:27:33.725","2017-07-07 17:29:29.010","115.285370",6065,27,1,2,"0.234201443","52.6085834","224.62962962962962",2,0,0,2,27
"104.17.103.89","192.168.10.19","2017-07-07 17:26:14.765","2017-07-07 17:46:14.581","1199.815661",7241,148,1,1,"0.1233522822","6.035093753","48.92567567567568",2,0,0,1,148
"104.17.105.89","192.168.10.19","2017-07-07 17:26:13.529","2017-07-07 17:29:15.098","181.568125",143735,120,1,2,"0.660908956","791.631240","1197.7916666666667",2,0,0,2,120
"104.17.106.89","192.168.10.19","2017-07-07 17:26:14.556","2017-07-07 17:29:15.098","180.541815",5116,19,1,1,"0.105238778","28.3369257","269.2631578947368",2,0,0,1,19
"104.17.128.32","192.168.10.19","2017-07-07 17:00:37.355","2017-07-07 17:01:40.428","63.073359",82,4,1,1,"0.063418217","1.3000735","20.5",2,0,0,0,4
"104.17.129.32","192.168.10.5","2017-07-07 18:16:35.567","2017-07-07 18:19:40.155","184.587392",20060,42,1,1,"0.227534500","108.674811","477.6190476190476",2,0,0,1,42
"104.17.161.9","192.168.10.17","2017-07-07 18:00:40.527","2017-07-07 18:10:27.086","586.558778",236243,201,1,3,"0.342676655","402.761000","1175.3383084577115",2,0,0,3,201
"104.17.162.9","192.168.10.17","2017-07-07 18:00:40.532","2017-07-07 18:10:26.086","585.553739",18184,38,1,3,"0.0648958370","31.0543658","478.5263157894737",2,0,0,3,38
"104.17.19.11","192.168.10.17","2017-07-07 18:28:35.824","2017-07-07 18:42:03.344","807.520316",611136,645,1,2,"0.798741514","756.805727","947.4976744186047",2,0,0,2,645
"104.17.20.11","192.168.10.17","2017-07-07 18:19:33.480","2017-07-07 18:27:39.683","486.203394",342055,386,1,1,"0.793906428","703.522444","886.1528497409327",2,0,0,1,386
"104.17.241.25","192.168.10.16","2017-07-07 18:28:56.037","2017-07-07 18:30:51.853","115.815955",890715,630,2,7,"5.43966503","7690.77974","1413.8333333333333",4,0,0,7,630
"104.17.27.15","192.168.10.19","2017-07-07 17:45:30.373","2017-07-07 17:48:31.354","180.980855",12978,21,1,1,"0.116034373","71.7092423",618,2,0,0,1,21
"104.17.29.15","192.168.10.8","2017-07-07 17:20:32.895","2017-07-07 17:46:04.550","1531.655044",45288,114,1,8,"0.07442929166","29.56801545","397.2631578947368",2,0,0,8,114
"104.17.31.15","192.168.10.8","2017-07-07 17:25:35.030","2017-07-07 17:32:33.526","418.495685",25380,64,1,4,"0.152928698","60.6457866","396.5625",2,0,0,4,64
"104.17.37.113","192.168.10.17","2017-07-07 18:00:39.560","2017-07-07 18:13:43.320","783.760501",87441,134,1,1,"0.170970596","111.565969","652.544776119403",2,0,0,1,134
"104.17.52.121","192.168.10.16","2017-07-07 18:28:57.622","2017-07-07 18:29:48.650","51.028019",2156381,1433,1,8,"28.082611","42258.764","1504.8018143754362",2,0,0,8,1433
"104.17.54.121","192.168.10.16","2017-07-07 18:29:01.802","2017-07-07 18:29:51.898","50.095856",113928,117,1,6,"2.3355225","2274.2001","973.7435897435897",2,0,0,6,117
"104.17.56.121","192.168.10.16","2017-07-07 18:28:56.489","2017-07-07 18:29:51.404","54.914926",743286,513,1,7,"9.3417225","13535.227","1448.9005847953217",2,0,0,7,513
"104.18.37.242","192.168.10.8","2017-07-07 17:00:19.773","2017-07-07 17:01:05.811","46.037428",10083,17,1,2,"0.36926477","219.01745","593.1176470588235",2,0,0,2,17
"104.18.53.206","192.168.10.15","2017-07-07 18:23:33.353","2017-07-07 18:26:34.770","181.417607",1547411,1199,2,7,"6.60906083","8529.55248","1290.5846538782318",3,0,0,7,1199
"104.18.62.224","192.168.10.8","2017-07-07 17:00:12.840","2017-07-07 17:03:14.489","181.649033",4928,15,1,1,"0.0825768227","27.1292388","328.53333333333336",2,0,0,1,15
"104.18.63.224","192.168.10.8","2017-07-07 17:00:13.956","2017-07-07 17:01:05.446","51.490404",30774,32,1,1,"0.62147502","597.66476","961.6875",2,0,0,1,32
"104.19.192.102","192.168.10.16","2017-07-07 17:53:09.694","2017-07-07 17:56:10.520","180.825745",3984,15,1,1,"0.0829527898","22.0322610","265.6",2,0,0,1,15
"104.19.192.102","192.168.10.17","2017-07-07 17:27:37.671","2017-07-07 17:33:18.200","340.528975",49619,48,1,1,"0.140957168","145.711536","1033.7291666666667",2,0,0,1,48
"104.19.192.102","192.168.10.8","2017-07-07 18:59:23.100","2017-07-07 19:02:23.799","180.698962",41698,36,1,1,"0.199226380","230.759488","1158.2777777777778",2,0,0,1,36
"104.19.193.102","192.168.10.15","2017-07-07 17:29:33.472","2017-07-07 18:18:05.599","2912.126508",31964,61,1,4,"0.02094689219","10.97617151",524,2,0,0,4,61
"104.19.194.102","192.168.10.17","2017-07-07 19:33:22.999","2017-07-07 19:36:24.023","181.023832",5530,15,1,1,"0.0828620179","30.5484639","368.6666666666667",2,0,0,1,15
"104.19.194.102","192.168.10.9","2017-07-07 18:28:14.499","2017-07-07 18:38:14.138","599.638567",13939,48,1,4,"0.0800482201","23.2456696","290.3958333333333",2,0,0,4,48
"104.19.195.102","192.168.10.14","2017-07-07 17:28:15.761","2017-07-07 17:29:01.794","46.032401",14250,20,1,2,"0.43447658","309.56456","712.5",2,0,0,2,20
"104.19.195.102","192.168.10.16","2017-07-07 18:15:28.171","2017-07-07 18:17:08.810","100.639376",3893,12,1,1,"0.119237623","38.6826723","324.4166666666667",2,0,0,1,12
"104.19.195.102","192.168.10.5","2017-07-07 19:05:26.293","2017-07-07 19:08:27.233","180.939932",31341,43,1,2,"0.237647929","173.212180","728.8604651162791",2,0,0,2,43
"104.19.195.102","192.168.10.8","2017-07-07 17:17:05.766","2017-07-07 17:17:05.863","0.097491",3847,9,1,1,"92.316",39460,"427.44444444444446",2,0,0,1,9
"104.19.196.102","192.168.10.12","2017-07-07 18:42:05.972","2017-07-07 18:45:06.382","180.409849",3985,17,2,2,"0.0942298888","22.0885945","234.41176470588235",2,0,0,2,17
"104.19.196.102","192.168.10.15","2017-07-07 17:11:42.959","2017-07-07 19:42:40.255","9057.296763",80841,99,1,4,"0.01093041363","8.925510791","816.5757575757576",2,0,0,4,99
"104.19.196.102","192.168.10.16","2017-07-07 18:18:13.750","2017-07-07 18:21:13.998","180.247889",3985,16,1,1,"0.0887666429","22.1084420","249.0625",2,0,0,1,16
"104.19.196.102","192.168.10.17","2017-07-07 17:00:00.480","2017-07-07 18:10:29.086","4228.606533",70005,79,2,4,"0.01868227734","16.55509905","886.1392405063291",2,0,0,3,79
"104.19.196.102","192.168.10.5","2017-07-07 18:27:24.946","2017-07-07 18:41:27.446","842.499827",55718,104,1,6,"0.123442162","66.1341382","535.75",2,0,0,6,104
"104.19.196.102","192.168.10.9","2017-07-07 17:00:07.027","2017-07-07 17:02:09.616","122.589046",276,8,1,1,"0.0652586855","2.25142465","34.5",2,0,0,0,8
"104.192.110.216","192.168.10.14","2017-07-07 18:58:10.097","2017-07-07 18:58:25.288","15.191719",1941,6,1,1,"0.39495201","127.76698","323.5",2,0,0,1,6
"104.192.110.216","192.168.10.5","2017-07-07 17:22:55.052","2017-07-07 17:23:11.647","16.594205",1941,6,1,1,"0.36157200","116.96854","323.5",2,0,0,1,6
"104.192.110.245","192.168.10.25","2017-07-07 18:28:41.034","2017-07-07 18:29:21.743","40.709296",6334,12,1,1,"0.29477297","155.59100","527.8333333333334",2,0,0,1,11
"104.192.142.100","192.168.10.16","2017-07-07 19:07:38.937","2017-07-07 19:10:39.664","180.727232",7481,31,1,2,"0.171529214","41.3938725","241.32258064516128",2,0,0,2,31
"104.192.168.226","192.168.10.5","2017-07-07 18:08:29.968","2017-07-07 18:10:27.074","117.105711",33058,57,1,3,"0.486739712","282.291954","579.9649122807018",2,0,0,3,57
"104.193.82.52","192.168.10.9","2017-07-07 18:33:41.276","2017-07-07 18:34:00.325","19.049352",10500,33,1,3,"1.7323424","551.19985","318.1818181818182",2,0,0,3,33
"104.193.82.53","192.168.10.15","2017-07-07 17:50:40.904","2017-07-07 17:50:44.997","4.092708",219,7,1,2,"1.710359","53.50980","31.285714285714285",2,0,0,2,7
"104.193.82.53","192.168.10.9","2017-07-07 18:33:44.307","2017-07-07 18:33:50.245","5.937734",6329,20,1,2,"3.368288","1065.895","316.45",2,0,0,2,20
"104.193.83.57","192.168.10.15","2017-07-07 17:16:10.857","2017-07-07 17:16:26.161","15.303999",5818,16,1,2,"1.0454784","380.16208","363.625",2,0,0,2,16
"104.193.83.57","192.168.10.19","2017-07-07 17:37:49.568","2017-07-07 17:38:04.721","15.152771",3106,10,1,1,"0.65994530","204.97901","310.6",2,0,0,1,10
"104.193.83.57","192.168.10.5","2017-07-07 18:30:24.580","2017-07-07 18:30:42.667","18.087039",3303,11,1,1,"0.60817030","182.61696","300.27272727272725",2,0,0,1,11
"104.193.83.57","192.168.10.8","2017-07-07 17:25:44.487","2017-07-07 17:25:59.684","15.196841",380,7,1,1,"0.46062205","25.005197","54.285714285714285",2,0,0,1,7
"104.196.10.168","192.168.10.19","2017-07-07 17:33:57.856","2017-07-07 17:41:54.252","476.395862",13060,24,1,2,"0.0503782713","27.4141760","544.1666666666666",2,0,0,2,24
"104.196.11.69","192.168.10.15","2017-07-07 19:41:00.758","2017-07-07 19:41:11.093","10.334528",12642,18,1,2,"1.7417341","1223.2779","702.3333333333334",2,0,0,2,17
"104.196.121.62","192.168.10.15","2017-07-07 19:53:12.078","2017-07-07 19:53:23.127","11.048856",6500,11,1,1,"0.99557818","588.29620","590.9090909090909",2,0,0,1,11
"104.196.121.62","192.168.10.9","2017-07-07 19:53:11.373","2017-07-07 19:53:21.962","10.589102",13132,22,1,2,"2.0776077","1240.1429","596.9090909090909",2,0,0,2,22
"104.196.142.36","192.168.10.5","2017-07-07 18:30:17.263","2017-07-07 18:30:37.392","20.128241",7872,15,1,1,"0.74522160","391.09230","524.8",2,0,0,1,15
"104.196.142.36","192.168.10.8","2017-07-07 17:45:47.670","2017-07-07 17:45:57.987","10.317080",390,5,1,1,"0.48463325","37.801393",78,2,0,0,1,5
"104.196.142.56","192.168.10.15","2017-07-07 17:07:13.968","2017-07-07 18:06:10.301","3536.333246",20897,45,1,4,"0.01272504509","5.909228160","464.3777777777778",2,0,0,4,44
"104.196.144.51","192.168.10.8","2017-07-07 17:25:41.592","2017-07-07 17:25:52.344","10.751912",1180,13,1,2,"1.2090873","109.74792","90.76923076923077",2,0,0,2,13
"104.196.173.14","192.168.10.9","2017-07-07 19:16:07.160","2017-07-07 19:16:17.624","10.463877",6875,14,1,1,"1.3379362","657.02224","491.07142857142856",2,0,0,1,14
"104.196.173.4","192.168.10.15","2017-07-07 19:29:43.862","2017-07-07 19:30:00.205","16.343277",7855,18,1,1,"1.1013703","480.62576","436.3888888888889",2,0,0,1,17
"104.196.190.141","192.168.10.12","2017-07-07 18:21:40.321","2017-07-07 18:21:50.710","10.388655",6500,11,1,1,"1.0588474","625.68254","590.9090909090909",2,0,0,1,11
"104.196.192.218","192.168.10.19","2017-07-07 17:57:12.680","2017-07-07 17:57:22.912","10.231760",6513,12,1,1,"1.1728187","636.54738","542.75",2,0,0,1,12
"104.196.22.165","192.168.10.12","2017-07-07 17:39:08.994","2017-07-07 17:39:19.302","10.308067",12636,20,1,2,"1.9402280","1225.8360","631.8",2,0,0,2,20
"104.196.22.165","192.168.10.15","2017-07-07 17:16:12.639","2017-07-07 17:16:22.951","10.311710",6500,13,1,1,"1.2607026","630.35131",500,2,0,0,1,13
"104.196.26.242","192.168.10.15","2017-07-07 18:59:44.436","2017-07-07 18:59:58.840","14.404502",6920,13,1,1,"0.90249561","480.40536","532.3076923076923",2,0,0,1,13
"104.196.28.126","192.168.10.8","2017-07-07 18:10:28.658","2017-07-07 18:10:39.213","10.555797",6559,11,1,1,"1.0420814","621.36473","596.2727272727273",2,0,0,1,9
"104.196.28.126","192.168.10.9","2017-07-07 19:08:25.606","2017-07-07 19:08:35.868","10.261860",6577,11,1,1,"1.0719304","640.91696","597.9090909090909",2,0,0,1,11
"104.196.37.199","192.168.10.16","2017-07-07 18:31:48.427","2017-07-07 18:31:59.389","10.962089",6500,13,1,1,"1.1859053","592.95267",500,2,0,0,1,13
"104.196.63.196","192.168.10.12","2017-07-07 18:10:01.973","2017-07-07 18:10:12.309","10.336126",12969,21,1,2,"2.0317090","1254.7254","617.5714285714286",2,0,0,2,21
"104.196.63.196","192.168.10.15","2017-07-07 19:11:33.808","2017-07-07 19:11:44.289","10.480795",6890,20,2,3,"1.9082522","657.39287","344.5",3,0,0,3,19
"104.196.69.241","192.168.10.17","2017-07-07 17:37:05.708","2017-07-07 19:13:26.088","5780.379998",13099,22,1,2,"0.003805978155","2.266113993","595.4090909090909",2,0,0,2,22
"104.196.96.121","192.168.10.16","2017-07-07 18:29:19.180","2017-07-07 18:29:30.175","10.995127",743,7,1,1,"0.63664567","67.575391","106.14285714285714",2,0,0,1,7
"104.197.43.56","192.168.10.17","2017-07-07 18:22:21.461","2017-07-07 18:42:03.375","1181.914109",126480,381,1,6,"0.3223584498","107.0128523","331.9685039370079",3,0,0,6,381
"104.198.122.84","192.168.10.19","2017-07-07 17:14:47.847","2017-07-07 17:15:53.483","65.636377",5958,16,1,1,"0.24376726","90.772835","372.375",2,0,0,1,16
"104.198.122.84","192.168.10.5","2017-07-07 18:08:55.375","2017-07-07 18:10:01.287","65.911989",11488,33,1,2,"0.50066764","174.29303","348.1212121212121",2,0,0,2,33
"104.198.122.84","192.168.10.8","2017-07-07 17:13:49.392","2017-07-07 17:13:55.113","5.721427",1235,6,1,1,"1.048689","215.8552","205.83333333333334",2,0,0,1,6
"104.198.81.48","192.168.10.9","2017-07-07 19:23:50.749","2017-07-07 19:24:56.570","65.820376",5431,16,1,1,"0.24308582","82.512443","339.4375",2,0,0,1,16
"104.199.123.9","192.168.10.14","2017-07-07 17:28:19.075","2017-07-07 17:28:29.776","10.701142",4563,8,1,1,"0.74758376","426.40309","570.375",2,0,0,1,8
"104.199.123.9","192.168.10.15","2017-07-07 19:53:08.893","2017-07-07 19:53:19.464","10.570888",4563,10,1,1,"0.94599432","431.65721","456.3",2,0,0,1,10
"104.199.123.9","192.168.10.16","2017-07-07 18:29:07.343","2017-07-07 18:29:18.218","10.875189",439,4,1,1,"0.36780970","40.367114","109.75",2,0,0,1,4
"104.199.123.9","192.168.10.8","2017-07-07 17:13:48.549","2017-07-07 18:10:38.077","3409.527927",5835,26,2,5,"0.007625689115","1.711380615","224.42307692307693",3,2,0,5,26
"104.20.0.186","192.168.10.16","2017-07-07 18:18:09.093","2017-07-07 18:21:14.987","185.894655",595592,442,1,3,"2.37769074","3203.92214","1347.4932126696833",2,0,0,3,442
"104.20.1.134","192.168.10.15","2017-07-07 18:32:33.330","2017-07-07 18:35:35.550","182.220312",434420,325,1,1,"1.78355528","2384.03719","1336.676923076923",2,0,0,1,325
"104.20.10.120","192.168.10.5","2017-07-07 18:27:23.568","2017-07-07 18:38:29.261","665.693603",3409335,2236,2,20,"3.35890264","5121.47779","1524.7473166368516",3,0,0,20,2236
"104.20.10.120","192.168.10.9","2017-07-07 18:28:13.398","2017-07-07 18:38:15.366","601.967635",3250373,2020,1,13,"3.35566214","5399.58099","1609.0955445544555",2,0,0,13,2020
"104.20.10.37","192.168.10.12","2017-07-07 18:42:09.193","2017-07-07 18:44:04.365","115.171413",54443,58,1,2,"0.503597191","472.712791","938.6724137931035",2,0,0,2,58
"104.20.10.37","192.168.10.19","2017-07-07 17:10:51.082","2017-07-07 17:13:51.624","180.541967",61381,62,2,2,"0.343410461","339.981895","990.016129032258",3,0,0,2,62
"104.20.10.37","192.168.10.5","2017-07-07 17:54:18.542","2017-07-07 17:56:14.166","115.624301",17934,35,1,2,"0.302704533","155.105803","512.4",2,0,0,2,35
"104.20.10.37","192.168.10.8","2017-07-07 17:13:47.651","2017-07-07 17:14:33.698","46.046579",510,9,1,1,"0.19545426","11.075741","56.666666666666664",2,0,0,1,9
"104.20.105.11","192.168.10.12","2017-07-07 17:54:31.908","2017-07-07 17:57:32.922","181.014097",579204,480,2,7,"2.65172717","3199.77289","1206.675",3,0,0,7,480
"104.20.106.2","192.168.10.17","2017-07-07 18:22:19.735","2017-07-07 18:25:20.137","180.402014",36539,36,1,1,"0.199554313","202.542085","1014.9722222222222",2,0,0,1,36
"104.20.11.37","192.168.10.12","2017-07-07 18:42:09.180","2017-07-07 18:42:14.941","5.760700",0,2,1,1,"0.3471800","0.000000",0,1,0,0,1,2
"104.20.11.37","192.168.10.19","2017-07-07 19:55:47.058","2017-07-07 19:58:47.975","180.917394",14629,21,1,1,"0.116075075","80.8601079","696.6190476190476",2,0,0,1,21
"104.20.11.37","192.168.10.8","2017-07-07 17:13:47.929","2017-07-07 17:15:43.467","115.538150",63899,63,1,2,"0.545274439","553.055419","1014.2698412698413",2,0,0,2,63
"104.20.114.18","192.168.10.17","2017-07-07 17:50:31.998","2017-07-07 18:12:20.196","1308.198026",1326781,1160,2,36,"0.8867159075","1014.205016","1143.776724137931",3,0,0,36,1160
"104.20.115.18","192.168.10.17","2017-07-07 17:50:32.364","2017-07-07 18:13:43.337","1390.972760",6308317,4197,1,43,"3.017312862","4535.183709","1503.053847986657",2,1,0,43,4197
"104.20.120.20","192.168.10.12","2017-07-07 17:54:33.300","2017-07-07 17:55:19.503","46.203293",54581,67,1,4,"1.4501131","1181.3227","814.6417910447761",2,0,0,4,67
"104.20.13.25","192.168.10.17","2017-07-07 17:53:57.313","2017-07-07 17:56:58.086","180.772404",258025,207,1,1,"1.14508628","1427.34728","1246.497584541063",2,0,0,1,207
"104.20.15.243","192.168.10.15","2017-07-07 17:16:06.814","2017-07-07 17:18:03.930","117.115168",22289,40,1,4,"0.341544145","190.316936","557.225",2,0,0,4,40
"104.20.15.243","192.168.10.5","2017-07-07 17:00:05.310","2017-07-07 18:10:50.123","4244.813256",10394,29,1,2,"0.006831867093","2.448635399","358.41379310344826",2,0,0,1,29
"104.20.15.243","192.168.10.9","2017-07-07 19:53:12.177","2017-07-07 19:55:08.105","115.927765",11640,30,1,2,"0.258781837","100.407353",388,2,0,0,2,30
"104.20.16.243","192.168.10.15","2017-07-07 19:53:00.406","2017-07-07 19:54:57.735","117.329061",27787,49,1,5,"0.417628843","236.829646","567.0816326530612",2,0,0,5,49
"104.20.16.99","192.168.10.15","2017-07-07 18:32:33.890","2017-07-07 18:35:34.550","180.659985",83372,118,1,6,"0.653160687","461.485702","706.542372881356",2,0,0,6,118
"104.20.16.99","192.168.10.19","2017-07-07 18:07:38.896","2017-07-07 18:10:39.914","181.018115",66943,61,1,1,"0.336982848","369.813817","1097.4262295081967",2,0,0,1,61
"104.20.2.12","192.168.10.14","2017-07-07 17:05:39.158","2017-07-07 17:08:43.141","183.983256",887661,633,1,1,"3.44053048","4824.68362","1402.308056872038",2,0,0,1,633
"104.20.2.134","192.168.10.19","2017-07-07 18:07:38.334","2017-07-07 18:10:39.914","181.579598",437819,347,1,1,"1.91100765","2411.16846","1261.7262247838617",2,0,0,1,347
"104.20.2.47","192.168.10.16","2017-07-07 18:23:33.949","2017-07-07 18:26:36.047","182.097962",7202,22,1,1,"0.120814092","39.5501406","327.3636363636364",2,0,0,1,22
"104.20.2.47","192.168.10.19","2017-07-07 17:26:13.940","2017-07-07 17:29:15.097","181.157028",7261,16,1,1,"0.0883211663","40.0812493","453.8125",2,0,0,1,16
"104.20.254.41","192.168.10.12","2017-07-07 19:40:35.414","2017-07-07 19:40:35.511","0.097066",2800,8,1,1,"82.418",28846,350,2,0,0,1,8
"104.20.255.41","192.168.10.12","2017-07-07 19:40:33.892","2017-07-07 19:43:34.236","180.344522",3094,16,1,1,"0.0887190796","17.1560520","193.375",2,0,0,1,16
"104.20.3.12","192.168.10.14","2017-07-07 17:05:42.007","2017-07-07 17:05:42.288","0.280399",33534,59,1,6,"210.414",119594,"568.3728813559322",2,0,0,6,59
"104.20.3.47","192.168.10.16","2017-07-07 18:23:35.186","2017-07-07 18:23:35.997","0.811235",6319,10,1,1,"12.3269","7789.36","631.9",2,0,0,1,10
"104.20.3.47","192.168.10.19","2017-07-07 17:26:13.750","2017-07-07 17:29:14.097","180.347001",17867,24,1,1,"0.133076790","99.0701253","744.4583333333334",2,0,0,1,24
"104.20.30.45","192.168.10.12","2017-07-07 17:27:33.313","2017-07-07 17:29:29.011","115.697916",12577,25,1,1,"0.216079951","108.705502","503.08",2,0,0,1,25
"104.20.50.244","192.168.10.14","2017-07-07 17:05:39.763","2017-07-07 17:07:35.132","115.369322",48625,52,1,1,"0.450726408","421.472530","935.0961538461538",2,0,0,1,52
"104.20.51.244","192.168.10.8","2017-07-07 17:41:24.535","2017-07-07 17:43:20.111","115.575690",48625,51,1,1,"0.441269267","420.719963","953.4313725490196",2,0,0,1,51
"104.20.53.8","192.168.10.14","2017-07-07 18:31:13.924","2017-07-07 18:33:10.112","116.187942",92117,81,1,2,"0.697146353","792.827538","1137.2469135802469",2,0,0,2,81
