"start_time","finish_time","src_ip","dst_ip","total_bytes","total_common_protocols","total_src_ports","total_dst_ports","total_http_errors","total_failures",duration
"2017-07-03 13:27:37.167","2017-07-03 13:30:38.033","104.19.196.102","192.168.10.16",6847,0,1,1,0,0,"180.866502"
"2017-07-03 12:51:40.054","2017-07-03 12:51:49.198","104.19.196.102","192.168.10.17",12851,0,1,1,0,0,"9.143988"
"2017-07-03 12:24:06.440","2017-07-03 12:25:35.317","104.19.196.102","192.168.10.25",6339,0,1,1,0,0,"88.876806"
"2017-07-03 14:46:11.413","2017-07-03 14:49:12.346","104.19.196.102","192.168.10.51",40552,0,1,1,0,0,"180.932947"
"2017-07-03 14:06:01.875","2017-07-03 14:08:14.683","104.192.168.226","192.168.10.25",23871,0,1,3,0,0,"132.808050"
"2017-07-03 13:47:38.630","2017-07-03 13:49:34.452","104.193.82.52","192.168.10.16",5529,0,1,1,0,0,"115.821603"
"2017-07-03 13:46:13.368","2017-07-03 14:32:03.524","104.193.82.52","192.168.10.8",12385,0,1,3,0,0,"2750.156744"
"2017-07-03 13:28:11.174","2017-07-03 13:28:56.015","104.193.82.52","192.168.10.9",7770,0,1,2,0,0,"44.840668"
"2017-07-03 12:18:41.693","2017-07-03 13:54:46.185","104.193.82.53","192.168.10.14",6249,0,2,3,0,0,"5764.491711"
"2017-07-03 14:31:03.320","2017-07-03 14:31:08.943","104.193.82.53","192.168.10.8",6329,0,1,2,0,0,"5.623176"
"2017-07-03 12:52:19.437","2017-07-03 12:52:24.533","104.193.82.53","192.168.10.9",823,0,1,2,0,0,"5.095466"
"2017-07-03 12:15:13.577","2017-07-03 12:15:13.696","104.193.82.55","192.168.10.25",0,0,1,2,0,0,"0.118426"
"2017-07-03 12:24:48.017","2017-07-03 12:25:03.292","104.193.83.57","192.168.10.14",5930,0,1,2,0,0,"15.274410"
"2017-07-03 12:49:42.367","2017-07-03 12:49:58.603","104.193.83.57","192.168.10.15",3170,0,1,1,0,0,"16.235946"
"2017-07-03 13:32:14.297","2017-07-03 14:03:22.444","104.193.83.57","192.168.10.16",3488,0,2,3,0,0,"1868.147210"
"2017-07-03 12:28:43.962","2017-07-03 14:00:21.757","104.193.83.57","192.168.10.5",23545,0,1,9,0,0,"5497.795322"
"2017-07-03 13:58:35.419","2017-07-03 13:58:50.840","104.193.83.57","192.168.10.51",380,0,1,2,0,0,"15.420966"
"2017-07-03 13:28:34.697","2017-07-03 14:05:45.742","104.193.83.57","192.168.10.8",3608,0,2,2,0,0,"2231.045137"
"2017-07-03 14:48:15.503","2017-07-03 14:48:16.067","104.193.88.102","192.168.10.12",8052,0,1,6,0,0,"0.563586"
"2017-07-03 13:51:31.689","2017-07-03 14:12:23.102","104.196.0.190","192.168.10.25",8151,0,2,3,0,0,"1251.413340"
"2017-07-03 14:25:54.771","2017-07-03 14:25:55.780","104.196.114.90","192.168.10.25",7049,0,1,1,0,0,"1.008955"
"2017-07-03 14:47:10.909","2017-07-03 14:47:12.137","104.196.116.189","192.168.10.25",7049,0,1,1,0,0,"1.227998"
"2017-07-03 13:19:44.982","2017-07-03 13:20:55.786","104.196.116.189","192.168.10.5",6518,0,1,1,0,0,"70.804744"
"2017-07-03 14:15:08.890","2017-07-03 14:15:11.543","104.196.121.139","192.168.10.25",7049,0,1,1,0,0,"2.653230"
"2017-07-03 14:00:35.498","2017-07-03 14:01:43.186","104.196.13.90","192.168.10.12",13809,0,1,2,0,0,"67.687652"
"2017-07-03 12:24:43.330","2017-07-03 12:25:51.943","104.196.13.90","192.168.10.16",13085,0,1,2,0,0,"68.612653"
"2017-07-03 14:19:21.184","2017-07-03 14:39:43.397","104.196.13.90","192.168.10.25",14098,0,1,2,0,0,"1222.213265"
"2017-07-03 12:45:07.400","2017-07-03 12:46:13.308","104.196.13.90","192.168.10.51",6517,0,1,1,0,0,"65.908631"
"2017-07-03 13:32:10.555","2017-07-03 13:33:17.879","104.196.131.150","192.168.10.16",12967,0,1,2,0,0,"67.324400"
"2017-07-03 13:13:26.603","2017-07-03 13:13:27.559","104.196.131.150","192.168.10.25",7049,0,1,1,0,0,"0.956578"
"2017-07-03 14:04:03.492","2017-07-03 14:08:10.484","104.196.131.150","192.168.10.8",13555,0,2,7,0,0,"246.991488"
"2017-07-03 14:39:14.931","2017-07-03 14:40:26.817","104.196.137.206","192.168.10.5",19474,0,1,6,0,0,"71.885902"
"2017-07-03 13:29:48.525","2017-07-03 13:31:00.802","104.196.142.190","192.168.10.5",13026,0,1,2,0,0,"72.277328"
"2017-07-03 14:46:09.738","2017-07-03 14:47:15.861","104.196.146.38","192.168.10.51",6862,0,1,1,0,0,"66.123221"
"2017-07-03 13:28:30.540","2017-07-03 13:29:53.389","104.196.146.38","192.168.10.8",6899,0,1,1,0,0,"82.849677"
"2017-07-03 12:45:47.338","2017-07-03 12:49:44.440","104.196.146.38","192.168.10.9",17910,0,2,5,0,0,"237.101686"
"2017-07-03 14:29:31.109","2017-07-03 14:31:15.375","104.196.154.29","192.168.10.25",7751,0,1,1,0,0,"104.265556"
"2017-07-03 13:21:29.015","2017-07-03 13:41:42.846","104.196.154.29","192.168.10.51",15388,0,2,5,0,0,"1213.831054"
"2017-07-03 12:24:35.622","2017-07-03 12:28:36.017","104.196.189.120","192.168.10.14",15896,0,1,5,0,0,"240.395239"
"2017-07-03 13:03:12.581","2017-07-03 13:03:13.533","104.196.189.120","192.168.10.25",7049,0,1,1,0,0,"0.951999"
"2017-07-03 13:59:38.303","2017-07-03 14:00:19.723","104.196.189.120","192.168.10.9",13539,0,1,2,0,0,"41.419689"
"2017-07-03 12:15:29.775","2017-07-03 12:22:35.262","104.196.190.32","192.168.10.14",12999,0,1,2,0,0,"425.487489"
"2017-07-03 13:49:57.038","2017-07-03 13:51:05.767","104.196.194.197","192.168.10.5",6518,0,1,1,0,0,"68.729796"
"2017-07-03 13:49:35.264","2017-07-03 14:08:43.409","104.196.194.197","192.168.10.51",13789,0,1,2,0,0,"1148.145639"
"2017-07-03 12:38:08.702","2017-07-03 12:39:20.136","104.196.194.197","192.168.10.9",13631,0,1,2,0,0,"71.433472"
"2017-07-03 14:03:02.676","2017-07-03 14:04:07.802","104.196.202.142","192.168.10.16",365,0,1,1,0,0,"65.125488"
"2017-07-03 13:31:33.270","2017-07-03 13:32:40.781","104.196.202.142","192.168.10.51",726,0,1,1,0,0,"67.510741"
"2017-07-03 12:33:04.253","2017-07-03 14:43:20.551","104.196.208.158","192.168.10.25",105652,0,1,11,2,0,"7816.297722"
"2017-07-03 13:06:29.799","2017-07-03 13:09:13.603","104.196.209.138","192.168.10.12",13902,0,1,3,0,0,"163.804311"
"2017-07-03 13:23:35.514","2017-07-03 13:23:36.215","104.196.209.138","192.168.10.25",7049,0,1,1,0,0,"0.700062"
"2017-07-03 12:38:56.805","2017-07-03 14:49:26.825","104.196.209.138","192.168.10.5",19859,0,1,3,0,0,"7830.020462"
"2017-07-03 12:58:36.297","2017-07-03 12:59:41.519","104.196.211.144","192.168.10.51",6489,0,1,1,0,0,"65.221911"
"2017-07-03 14:30:07.041","2017-07-03 14:31:13.220","104.196.214.123","192.168.10.16",13253,0,1,2,0,0,"66.178755"
"2017-07-03 13:41:34.653","2017-07-03 13:42:39.942","104.196.214.123","192.168.10.8",12614,0,1,2,0,0,"65.289323"
"2017-07-03 13:22:42.262","2017-07-03 13:23:48.876","104.196.215.51","192.168.10.12",6880,0,1,1,0,0,"66.614142"
"2017-07-03 13:33:46.547","2017-07-03 13:33:47.283","104.196.215.51","192.168.10.25",7049,0,1,1,0,0,"0.736097"
"2017-07-03 12:53:51.623","2017-07-03 13:00:09.210","104.196.215.51","192.168.10.9",13827,0,1,2,0,0,"377.586666"
"2017-07-03 13:00:56.621","2017-07-03 13:36:12.068","104.196.48.127","192.168.10.19",7852,0,2,3,0,0,"2115.447560"
"2017-07-03 12:17:36.431","2017-07-03 14:30:19.480","104.196.48.127","192.168.10.5",13007,0,1,2,0,0,"7963.049757"
"2017-07-03 12:18:02.936","2017-07-03 12:19:08.995","104.196.50.110","192.168.10.12",7461,0,1,1,0,0,"66.058742"
"2017-07-03 12:49:40.330","2017-07-03 12:50:52.881","104.196.50.110","192.168.10.15",15067,0,1,2,0,0,"72.551047"
"2017-07-03 14:09:08.633","2017-07-03 14:49:55.564","104.196.50.110","192.168.10.25",14098,0,1,2,0,0,"2446.931410"
"2017-07-03 12:35:09.154","2017-07-03 14:33:34.716","104.196.50.110","192.168.10.5",20409,0,1,5,0,0,"7105.561894"
"2017-07-03 14:12:05.802","2017-07-03 14:13:11.172","104.196.63.219","192.168.10.9",6827,0,1,1,0,0,"65.370204"
"2017-07-03 12:28:24.079","2017-07-03 12:29:59.339","104.198.122.84","192.168.10.5",10458,0,1,2,0,0,"95.259397"
"2017-07-03 12:43:05.785","2017-07-03 14:44:07.755","104.198.13.121","192.168.10.25",48069,0,1,12,3,0,"7261.970276"
"2017-07-03 12:24:46.537","2017-07-03 12:24:58.271","104.199.123.9","192.168.10.16",4563,0,1,1,0,0,"11.734156"
"2017-07-03 12:28:47.866","2017-07-03 13:50:14.793","104.199.123.9","192.168.10.5",17784,0,1,4,0,0,"4886.927112"
"2017-07-03 14:04:06.620","2017-07-03 14:11:41.561","104.199.123.9","192.168.10.8",1453,0,1,4,1,0,"454.941745"
"2017-07-03 13:40:39.809","2017-07-03 13:40:45.557","104.199.43.155","192.168.10.51",0,0,1,1,0,0,"5.747754"
"2017-07-03 14:20:41.773","2017-07-03 14:22:42.113","104.20.1.134","192.168.10.15",409849,0,1,6,0,0,"120.340289"
"2017-07-03 13:28:03.132","2017-07-03 13:28:04.774","104.20.11.130","192.168.10.8",11492,0,1,3,0,0,"1.641800"
"2017-07-03 14:15:32.240","2017-07-03 14:22:19.825","104.20.114.18","192.168.10.19",4646270,0,1,34,0,0,"407.584943"
"2017-07-03 14:15:31.928","2017-07-03 14:26:37.789","104.20.115.18","192.168.10.19",1302915,0,2,27,1,0,"665.861536"
"2017-07-03 13:28:00.129","2017-07-03 13:31:31.211","104.20.12.130","192.168.10.8",394910,0,1,6,0,0,"211.082059"
"2017-07-03 12:06:29.144","2017-07-03 12:08:28.654","104.20.15.243","192.168.10.14",16775,0,1,2,0,0,"119.510254"
"2017-07-03 13:58:54.985","2017-07-03 14:03:56.730","104.20.15.243","192.168.10.5",10856,0,1,1,0,0,"301.744906"
"2017-07-03 14:04:02.829","2017-07-03 14:12:38.123","104.20.15.243","192.168.10.8",6502,0,1,18,0,0,"515.294037"
"2017-07-03 13:45:01.660","2017-07-03 13:45:01.733","104.20.158.22","192.168.10.25",14,0,1,2,0,0,"0.072730"
"2017-07-03 12:06:33.099","2017-07-03 12:08:28.654","104.20.16.243","192.168.10.14",11590,0,1,2,0,0,"115.555175"
"2017-07-03 14:04:03.446","2017-07-03 14:12:38.360","104.20.16.243","192.168.10.8",3606,0,1,6,0,0,"514.913913"
"2017-07-03 13:59:37.314","2017-07-03 14:00:17.444","104.20.16.243","192.168.10.9",16309,0,1,2,0,0,"40.130100"
"2017-07-03 13:09:42.477","2017-07-03 14:50:36.784","104.20.17.160","192.168.10.5",307398,0,1,22,0,0,"6054.307179"
"2017-07-03 14:20:42.377","2017-07-03 14:22:38.052","104.20.17.99","192.168.10.15",85889,0,1,6,0,0,"115.674491"
"2017-07-03 12:59:33.575","2017-07-03 13:20:14.085","104.20.18.160","192.168.10.5",7852,0,1,6,0,0,"1240.510060"
"2017-07-03 12:18:41.568","2017-07-03 12:20:36.844","104.20.182.9","192.168.10.9",75952,0,1,2,0,0,"115.275610"
"2017-07-03 12:29:08.958","2017-07-03 12:31:04.405","104.20.183.9","192.168.10.16",71932,0,1,1,0,0,"115.446327"
"2017-07-03 12:38:11.737","2017-07-03 12:41:12.829","104.20.183.9","192.168.10.17",72241,0,1,1,0,0,"181.091966"
"2017-07-03 13:40:14.237","2017-07-03 13:43:16.014","104.20.2.47","192.168.10.12",36828,0,1,4,0,0,"181.777196"
"2017-07-03 12:54:20.417","2017-07-03 12:57:22.326","104.20.2.47","192.168.10.14",36908,0,1,4,0,0,"181.908374"
"2017-07-03 13:23:36.776","2017-07-03 13:26:00.078","104.20.21.239","192.168.10.9",11994,0,1,2,0,0,"143.302494"
"2017-07-03 13:28:04.418","2017-07-03 13:30:00.432","104.20.28.114","192.168.10.12",1332075,0,2,7,0,0,"116.013062"
"2017-07-03 13:27:39.476","2017-07-03 13:28:25.604","104.20.3.47","192.168.10.16",630,0,1,1,0,0,"46.127573"
"2017-07-03 12:48:38.442","2017-07-03 12:50:35.182","104.20.31.45","192.168.10.16",24975,0,1,2,0,0,"116.740711"
"2017-07-03 12:53:19.092","2017-07-03 12:53:19.248","104.20.51.244","192.168.10.25",52288,0,1,2,0,0,"0.156014"
"2017-07-03 13:43:29.178","2017-07-03 13:45:24.752","104.20.54.197","192.168.10.15",5994,0,1,1,0,0,"115.574684"
"2017-07-03 12:55:51.702","2017-07-03 12:57:47.586","104.20.55.197","192.168.10.15",6135,0,1,1,0,0,"115.883464"
"2017-07-03 13:02:59.226","2017-07-03 13:54:03.077","104.20.60.121","192.168.10.25",42348,0,1,3,0,0,"3063.850560"
"2017-07-03 13:32:09.513","2017-07-03 13:34:07.088","104.20.61.121","192.168.10.14",13284,0,1,1,0,0,"117.574451"
"2017-07-03 13:33:40.899","2017-07-03 13:34:39.885","104.20.61.121","192.168.10.25",14116,0,1,1,0,0,"58.986269"
"2017-07-03 13:22:55.040","2017-07-03 13:29:37.874","104.20.67.99","192.168.10.5",55291,0,1,1,0,0,"402.834716"
"2017-07-03 12:21:27.694","2017-07-03 12:23:39.887","104.20.69.97","192.168.10.14",31579,0,1,5,0,0,"132.193074"
"2017-07-03 13:49:53.737","2017-07-03 13:50:43.757","104.20.80.102","192.168.10.5",2071,0,1,2,2,0,"50.020101"
"2017-07-03 12:58:29.507","2017-07-03 13:01:30.102","104.20.86.108","192.168.10.17",40938,0,1,1,0,0,"180.594949"
"2017-07-03 13:14:36.049","2017-07-03 13:16:32.715","104.20.86.108","192.168.10.9",138075,0,1,1,0,0,"116.665927"
"2017-07-03 12:58:29.706","2017-07-03 13:01:31.105","104.20.87.108","192.168.10.17",60206,0,1,3,0,0,"181.399176"
"2017-07-03 13:14:36.259","2017-07-03 13:16:32.715","104.20.87.108","192.168.10.9",52381,0,1,3,0,0,"116.455580"
"2017-07-03 14:48:11.781","2017-07-03 14:48:59.276","104.20.91.208","192.168.10.12",6547,0,1,2,8,0,"47.495108"
"2017-07-03 14:23:05.687","2017-07-03 14:25:03.183","104.210.11.88","192.168.10.5",906,0,1,2,0,0,"117.496002"
"2017-07-03 14:28:55.596","2017-07-03 14:30:51.610","104.210.11.88","192.168.10.9",1281,0,1,2,0,0,"116.014511"
"2017-07-03 12:15:31.423","2017-07-03 12:17:26.982","104.211.48.17","192.168.10.14",9463,0,1,2,0,0,"115.559071"
"2017-07-03 12:51:46.064","2017-07-03 12:53:42.334","104.211.48.17","192.168.10.16",9463,0,1,2,0,0,"116.270188"
"2017-07-03 12:54:19.609","2017-07-03 12:56:15.326","104.23.141.18","192.168.10.14",30944,0,1,5,0,0,"115.716484"
"2017-07-03 12:54:19.094","2017-07-03 12:56:17.325","104.23.142.18","192.168.10.14",122754,0,1,6,0,0,"118.231210"
"2017-07-03 13:50:55.188","2017-07-03 13:54:55.392","104.237.191.1","192.168.10.5",4520,0,1,1,0,0,"240.204020"
"2017-07-03 14:01:22.864","2017-07-03 14:04:24.321","104.24.10.72","192.168.10.15",4841,0,1,1,0,0,"181.457677"
"2017-07-03 13:03:04.476","2017-07-03 14:50:21.958","104.24.10.90","192.168.10.25",53319,0,1,13,0,0,"6437.481600"
"2017-07-03 13:43:40.289","2017-07-03 13:47:01.529","104.24.11.111","192.168.10.16",3764506,0,1,12,0,0,"201.240709"
"2017-07-03 12:51:39.872","2017-07-03 12:51:49.199","104.24.11.59","192.168.10.17",472241,0,2,2,0,0,"9.326884"
"2017-07-03 14:01:23.611","2017-07-03 14:02:16.766","104.24.11.72","192.168.10.15",1125142,0,1,6,0,0,"53.154471"
"2017-07-03 13:54:19.127","2017-07-03 14:33:39.832","104.24.11.90","192.168.10.25",24046,0,1,6,0,0,"2360.704669"
"2017-07-03 12:36:24.620","2017-07-03 12:36:24.689","104.24.111.58","192.168.10.25",14,0,1,2,0,2,"0.069145"
"2017-07-03 14:30:36.472","2017-07-03 14:31:22.935","104.24.12.111","192.168.10.14",3783053,0,1,10,0,0,"46.463484"
"2017-07-03 14:49:00.345","2017-07-03 14:52:01.370","104.24.120.247","192.168.10.8",64028,0,2,3,0,0,"181.024055"
"2017-07-03 14:37:45.727","2017-07-03 14:40:47.565","104.24.125.146","192.168.10.8",149210,0,1,1,0,0,"181.838311"
"2017-07-03 14:15:32.361","2017-07-03 14:18:34.465","104.24.16.29","192.168.10.19",411610,0,1,2,0,0,"182.103187"
"2017-07-03 14:50:33.988","2017-07-03 14:50:36.781","104.24.246.16","192.168.10.5",7022,0,1,1,0,0,"2.792557"
"2017-07-03 14:34:35.475","2017-07-03 14:37:36.295","104.24.246.16","192.168.10.51",7424,0,1,1,0,0,"180.819561"
"2017-07-03 13:20:05.712","2017-07-03 13:22:01.171","104.24.247.16","192.168.10.12",7126,0,1,1,0,0,"115.459368"
"2017-07-03 12:06:25.910","2017-07-03 12:08:23.648","104.24.247.16","192.168.10.14",71155,0,1,3,0,0,"117.738876"
"2017-07-03 12:41:21.879","2017-07-03 12:41:32.433","104.244.43.112","192.168.10.15",4708,0,1,1,0,0,"10.554149"
"2017-07-03 12:51:39.833","2017-07-03 12:51:50.662","104.244.43.112","192.168.10.16",4708,0,1,1,0,0,"10.829088"
"2017-07-03 12:17:35.448","2017-07-03 12:17:45.757","104.244.43.112","192.168.10.5",6828,0,1,1,0,0,"10.308542"
"2017-07-03 14:32:45.156","2017-07-03 14:32:54.682","104.244.43.144","192.168.10.5",4708,0,1,1,0,0,"9.525292"
"2017-07-03 12:19:42.563","2017-07-03 12:19:53.957","104.244.43.144","192.168.10.51",7679,0,1,1,0,0,"11.394630"
"2017-07-03 13:46:13.691","2017-07-03 13:46:23.859","104.244.43.144","192.168.10.8",4707,0,1,1,0,0,"10.168106"
"2017-07-03 12:53:46.911","2017-07-03 12:53:57.090","104.244.43.144","192.168.10.9",8983,0,1,2,0,0,"10.179144"
"2017-07-03 12:15:24.886","2017-07-03 12:15:35.330","104.244.43.16","192.168.10.14",11360,0,1,2,0,0,"10.443961"
"2017-07-03 12:15:46.440","2017-07-03 13:47:48.732","104.244.43.16","192.168.10.16",15810,0,1,3,0,0,"5522.292177"
"2017-07-03 12:15:14.560","2017-07-03 12:15:45.407","104.244.43.16","192.168.10.25",5821,0,1,1,0,0,"30.847279"
"2017-07-03 14:40:58.335","2017-07-03 14:41:06.779","104.244.43.16","192.168.10.5",620,0,1,1,0,0,"8.444228"
"2017-07-03 12:50:23.505","2017-07-03 12:53:15.466","104.244.43.16","192.168.10.51",7418,0,1,2,0,0,"171.960356"
"2017-07-03 12:43:21.863","2017-07-03 13:28:21.561","104.244.43.16","192.168.10.9",17306,0,1,5,0,0,"2699.698668"
"2017-07-03 14:43:04.087","2017-07-03 14:43:14.269","104.244.43.176","192.168.10.15",11102,0,1,2,0,0,"10.182774"
"2017-07-03 13:25:58.078","2017-07-03 13:26:13.014","104.244.43.176","192.168.10.5",6828,0,1,1,0,0,"14.935576"
"2017-07-03 13:41:33.620","2017-07-03 13:41:43.861","104.244.43.176","192.168.10.8",14028,0,1,4,0,0,"10.241563"
"2017-07-03 14:15:23.323","2017-07-03 14:25:48.699","104.244.43.176","192.168.10.9",5947,0,1,3,0,0,"625.376163"
"2017-07-03 12:18:01.047","2017-07-03 12:18:11.211","104.244.43.48","192.168.10.12",6828,0,1,1,0,0,"10.164398"
"2017-07-03 14:35:05.388","2017-07-03 14:35:06.774","104.244.43.48","192.168.10.5",620,0,1,1,0,0,"1.386522"
"2017-07-03 13:14:39.259","2017-07-03 14:12:14.603","104.244.43.48","192.168.10.9",13949,0,1,3,0,0,"3455.343819"
"2017-07-03 13:00:54.248","2017-07-03 13:01:04.367","104.244.43.80","192.168.10.19",2524,0,1,1,0,0,"10.119464"
"2017-07-03 12:44:59.348","2017-07-03 12:45:10.025","104.244.43.80","192.168.10.51",11073,0,1,2,0,0,"10.677357"
"2017-07-03 12:38:05.045","2017-07-03 12:38:15.580","104.244.43.80","192.168.10.9",6827,0,1,1,0,0,"10.535388"
"2017-07-03 13:01:15.583","2017-07-03 13:01:25.953","104.244.46.103","192.168.10.51",248041,0,1,2,0,0,"10.370133"
"2017-07-03 13:01:15.470","2017-07-03 13:01:25.977","104.244.46.167","192.168.10.51",949459,0,1,4,0,0,"10.506499"
"2017-07-03 13:58:34.545","2017-07-03 14:00:09.529","104.244.46.199","192.168.10.25",354191,0,1,4,0,0,"94.983291"
"2017-07-03 13:56:12.387","2017-07-03 14:06:12.496","104.244.46.199","192.168.10.5",5646,0,1,1,0,0,"600.109188"
"2017-07-03 14:48:15.270","2017-07-03 14:51:16.310","104.244.46.39","192.168.10.12",373254,0,1,7,0,0,"181.039772"
"2017-07-03 12:58:05.764","2017-07-03 13:08:06.140","104.244.46.39","192.168.10.5",960437,0,1,6,0,0,"600.376318"
"2017-07-03 12:27:25.084","2017-07-03 12:28:18.775","104.244.55.19","192.168.10.14",17218,0,1,4,0,0,"53.691027"
"2017-07-03 12:27:29.344","2017-07-03 12:28:19.474","104.244.55.20","192.168.10.14",8344,0,1,2,0,0,"50.129552"
"2017-07-03 12:58:37.381","2017-07-03 13:01:37.854","104.25.11.106","192.168.10.9",9020,0,1,2,0,0,"180.472954"
"2017-07-03 14:02:17.873","2017-07-03 14:50:24.402","104.25.116.5","192.168.10.25",50443,0,1,13,0,0,"2886.529234"
"2017-07-03 13:10:24.845","2017-07-03 14:16:57.328","104.25.117.5","192.168.10.25",33002,0,1,4,0,0,"3992.482624"
"2017-07-03 14:10:53.294","2017-07-03 14:11:14.366","104.25.131.104","192.168.10.5",669330,0,1,5,0,0,"21.071409"
"2017-07-03 14:19:53.363","2017-07-03 14:20:09.358","104.25.132.104","192.168.10.5",379989,0,1,11,0,0,"15.995840"
"2017-07-03 14:51:36.549","2017-07-03 14:52:23.189","104.25.16.36","192.168.10.14",284771,0,2,13,0,0,"46.639953"
"2017-07-03 14:23:02.966","2017-07-03 14:23:51.720","104.25.162.101","192.168.10.5",2950,0,1,1,0,0,"48.753901"
"2017-07-03 14:28:54.825","2017-07-03 14:29:40.974","104.25.162.101","192.168.10.9",2950,0,1,2,0,0,"46.149292"
"2017-07-03 13:19:54.967","2017-07-03 13:20:06.139","104.25.162.34","192.168.10.5",0,0,1,1,0,0,"11.171547"
"2017-07-03 13:25:11.649","2017-07-03 13:28:13.014","104.25.216.101","192.168.10.19",50312,0,1,1,0,0,"181.364959"
"2017-07-03 12:55:47.698","2017-07-03 12:58:48.696","104.25.54.4","192.168.10.15",64707,0,1,1,0,0,"180.997675"
"2017-07-03 13:43:25.692","2017-07-03 13:46:26.771","104.25.55.4","192.168.10.15",5203,0,1,1,0,0,"181.079116"
"2017-07-03 14:35:30.256","2017-07-03 14:38:30.388","104.25.64.22","192.168.10.8",588663,0,2,8,0,0,"180.132235"
"2017-07-03 14:35:30.728","2017-07-03 14:36:17.768","104.25.65.22","192.168.10.8",54401,0,1,4,0,0,"47.040072"
"2017-07-03 14:36:42.313","2017-07-03 14:37:31.116","104.25.71.103","192.168.10.9",223287,0,1,6,0,0,"48.803714"
"2017-07-03 14:36:41.937","2017-07-03 14:39:42.266","104.25.72.103","192.168.10.9",5349,0,2,2,0,0,"180.329349"
"2017-07-03 13:10:22.897","2017-07-03 14:50:19.340","104.25.75.117","192.168.10.25",45219,0,1,7,0,0,"5996.442989"
"2017-07-03 13:03:01.778","2017-07-03 14:50:19.493","104.25.76.117","192.168.10.25",52289,0,1,8,0,0,"6437.715117"
"2017-07-03 13:25:57.046","2017-07-03 14:41:06.781","104.25.84.101","192.168.10.5",22142,0,1,10,0,0,"4509.734481"
"2017-07-03 12:19:41.015","2017-07-03 12:20:29.385","104.25.84.101","192.168.10.51",20410,0,1,3,0,0,"48.370509"
"2017-07-03 14:15:33.572","2017-07-03 14:18:38.465","104.25.93.51","192.168.10.19",83082,0,1,1,0,0,"184.893374"
"2017-07-03 12:33:37.513","2017-07-03 12:34:36.613","104.25.96.28","192.168.10.16",134542,0,1,1,0,0,"59.099544"
"2017-07-03 12:36:38.861","2017-07-03 12:39:39.862","104.25.97.28","192.168.10.16",16448,0,1,1,0,0,"181.001346"
"2017-07-03 13:35:02.843","2017-07-03 13:35:50.191","104.25.98.27","192.168.10.19",3942,0,1,2,0,0,"47.348433"
"2017-07-03 14:45:37.823","2017-07-03 14:46:27.340","104.25.99.27","192.168.10.14",3916,0,1,2,0,0,"49.516322"
"2017-07-03 13:31:53.275","2017-07-03 13:38:41.750","104.254.87.60","192.168.10.5",0,0,1,12,0,0,"408.474515"
"2017-07-03 13:31:54.575","2017-07-03 13:38:40.446","104.254.87.63","192.168.10.5",0,0,1,12,0,0,"405.871699"
"2017-07-03 13:54:38.202","2017-07-03 13:57:38.324","104.27.142.149","192.168.10.14",1953851,0,2,7,0,0,"180.122337"
"2017-07-03 13:21:26.103","2017-07-03 13:41:40.328","104.27.142.243","192.168.10.51",18667,0,1,3,0,0,"1214.224588"
"2017-07-03 12:20:06.389","2017-07-03 12:23:07.075","104.27.144.213","192.168.10.16",1003780,0,2,7,0,0,"180.686215"
"2017-07-03 13:18:01.869","2017-07-03 13:21:02.171","104.27.144.213","192.168.10.51",400599,0,2,4,0,0,"180.301510"
"2017-07-03 14:48:09.384","2017-07-03 14:51:10.303","104.27.144.38","192.168.10.12",2311222,0,2,16,0,0,"180.919184"
"2017-07-03 13:18:02.055","2017-07-03 13:18:49.038","104.27.145.213","192.168.10.51",606137,0,1,3,0,0,"46.982999"
