conversation,duration,start,finish,"dc_src_ports","dc_dst_ports","total_mb","avg_mb",mbps,"total_packets","num_protocols","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn"
"104.16.39.14->192.168.10.12","11.5458508","2017-07-07 17:39:10.935","2017-07-07 17:50:43.686",1,3,"0.2227163314819336","0.0012237161070435911","0.0192897288",182,2,182,3,39,0,3
"104.16.4.3->192.168.10.14","3.02359753","2017-07-07 19:09:27.265","2017-07-07 19:12:28.681",2,4,"0.03317737579345703","0.0007540312680331143","0.0109728148",44,3,44,4,15,0,4
"104.16.4.3->192.168.10.8","3.01221983","2017-07-07 18:25:01.497","2017-07-07 18:28:02.230",2,5,"0.03960227966308594","0.0006827979252256196","0.0131472077",58,3,58,5,21,0,5
"104.16.65.157->192.168.10.12","1.92058177","2017-07-07 19:00:10.317","2017-07-07 19:02:05.552",1,1,"0.0038690567016601562","0.00014880987314077525","0.00201452329",26,2,26,1,3,0,1
"104.16.65.226->192.168.10.16","1.94474383","2017-07-07 18:23:34.096","2017-07-07 18:25:30.780",1,2,"0.0100860595703125","0.0002460014529344512","0.00518631781",41,2,41,2,7,0,2
"104.16.67.157->192.168.10.9","1.92430907","2017-07-07 18:33:43.882","2017-07-07 18:35:39.340",1,2,"0.007733345031738281","0.00019333362579345703","0.00401876453",40,2,40,2,6,0,2
"104.16.71.45->192.168.10.19","3.02285275","2017-07-07 18:14:29.071","2017-07-07 18:17:30.442",1,1,"0.005713462829589844","0.0003360860487994026","0.00189008969",17,2,17,1,8,0,1
"104.16.75.39->192.168.10.19","3.08114341","2017-07-07 17:18:33.936","2017-07-07 17:21:38.805",1,1,"0.14886856079101562","0.0012303186842232696","0.0483160115",121,2,121,1,40,0,1
"104.16.83.211->192.168.10.16","1.91913015","2017-07-07 18:23:33.630","2017-07-07 18:25:28.778",1,2,"0.02712249755859375","0.0007330404745565878","0.0141327036",37,2,37,2,14,0,2
"104.16.83.55->192.168.10.17","14.0333251","2017-07-07 18:23:36.005","2017-07-07 18:37:38.005",1,2,"0.005688667297363281","0.00023702780405680338","0.000405368455",24,2,24,2,12,0,2
"104.16.84.55->192.168.10.17","22.42572280","2017-07-07 18:19:37.801","2017-07-07 18:42:03.345",1,3,"0.24836158752441406","0.0012056387743903595","0.01107485318",206,2,206,3,26,0,3
"104.16.87.26->192.168.10.12","0.00219456","2017-07-07 17:39:10.712","2017-07-07 17:39:10.844",1,2,"0.010654449462890625","0.000507354736328125","4.85493",21,2,21,2,8,0,2
"104.16.87.26->192.168.10.15","22.32771700","2017-07-07 17:55:44.920","2017-07-07 18:18:04.583",1,4,"0.028207778930664062","0.000440746545791626","0.001263352582",64,2,64,3,31,0,4
"104.16.88.26->192.168.10.12","11.5557497","2017-07-07 17:39:10.341","2017-07-07 17:50:43.686",1,3,"0.022695541381835938","0.0005158077586780895","0.00196400424",44,2,44,3,23,0,3
"104.16.88.26->192.168.10.15","0.0122122","2017-07-07 17:55:45.505","2017-07-07 17:55:46.238",1,2,"0.010654449462890625","0.000560760498046875","0.872444",19,2,19,2,8,0,2
"104.16.94.65->192.168.10.12","1.92828435","2017-07-07 17:27:33.312","2017-07-07 17:29:29.009",1,1,"0.0032052993774414062","0.00018854702220243567","0.00166225452",17,2,17,1,3,0,1
"104.16.96.65->192.168.10.12","1.92142283","2017-07-07 17:27:33.725","2017-07-07 17:29:29.010",1,2,"0.005784034729003906","0.00021422350848162615","0.00301028729",27,2,27,2,6,0,2
"104.17.103.89->192.168.10.19","19.99692768","2017-07-07 17:26:14.765","2017-07-07 17:46:14.581",1,1,"0.006905555725097656","0.000046659160304713895","0.0003453308346",148,2,148,1,86,0,1
"104.17.105.89->192.168.10.19","3.02613542","2017-07-07 17:26:13.529","2017-07-07 17:29:15.098",1,2,"0.13707637786865234","0.0011423031489054363","0.0452975029",120,2,120,2,32,0,2
"104.17.106.89->192.168.10.19","3.00903025","2017-07-07 17:26:14.556","2017-07-07 17:29:15.098",1,1,"0.004878997802734375","0.0002567893580386513","0.00162145190",19,2,19,1,10,0,1
"104.17.128.32->192.168.10.19","1.0512227","2017-07-07 17:00:37.355","2017-07-07 17:01:40.428",1,1,"0.0000782012939453125","0.000019550323486328125","0.000074390800",4,2,4,1,2,0,0
"104.17.129.32->192.168.10.5","3.07645653","2017-07-07 18:16:35.567","2017-07-07 18:19:40.155",1,1,"0.019130706787109375","0.0004554930187406994","0.00621842259",42,2,42,1,30,0,1
"104.17.161.9->192.168.10.17","9.77597963","2017-07-07 18:00:40.527","2017-07-07 18:10:27.086",1,3,"0.22529888153076172","0.0011208899578644862","0.0230461693",201,2,201,3,42,0,3
"104.17.162.9->192.168.10.17","9.75922898","2017-07-07 18:00:40.532","2017-07-07 18:10:26.086",1,3,"0.01734161376953125","0.00045635825709292765","0.00177694506",38,2,38,3,22,0,3
"104.17.19.11->192.168.10.17","13.4586719","2017-07-07 18:28:35.824","2017-07-07 18:42:03.344",1,2,"0.58282470703125","0.0009036041969476744","0.0433047711",645,2,645,2,349,0,2
"104.17.20.11->192.168.10.17","8.10338990","2017-07-07 18:19:33.480","2017-07-07 18:27:39.683",1,1,"0.32620906829833984","0.0008451012132081343","0.0402558772",386,2,386,1,214,0,1
"104.17.241.25->192.168.10.16","1.93026592","2017-07-07 18:28:56.037","2017-07-07 18:30:51.853",2,7,"0.849452018737793","0.0013483365376790364","0.440069947",630,4,630,7,37,0,7
"104.17.27.15->192.168.10.19","3.01634759","2017-07-07 17:45:30.373","2017-07-07 17:48:31.354",1,1,"0.012376785278320312","0.0005893707275390625","0.00410323576",21,2,21,1,15,0,1
"104.17.29.15->192.168.10.8","25.52758407","2017-07-07 17:20:32.895","2017-07-07 17:46:04.550",1,8,"0.04319000244140625","0.0003788596705386513","0.001691895415",114,2,114,7,40,0,8
"104.17.31.15->192.168.10.8","6.97492808","2017-07-07 17:25:35.030","2017-07-07 17:32:33.526",1,4,"0.024204254150390625","0.0003781914710998535","0.00347017975",64,2,64,4,19,0,4
"104.17.37.113->192.168.10.17","13.0626750","2017-07-07 18:00:39.560","2017-07-07 18:13:43.320",1,1,"0.0833902359008789","0.0006223151932901411","0.00638385597",134,2,134,1,97,0,1
"104.17.52.121->192.168.10.16","0.85046698","2017-07-07 18:28:57.622","2017-07-07 18:29:48.650",1,8,"2.056485176086426","0.0014350908416513788","2.4180659",1433,2,1433,8,28,0,8
"104.17.54.121->192.168.10.16","0.83493094","2017-07-07 18:29:01.802","2017-07-07 18:29:51.898",1,6,"0.10865020751953125","0.0009286342523036859","0.13013077",117,2,117,6,8,0,6
"104.17.56.121->192.168.10.16","0.91524877","2017-07-07 18:28:56.489","2017-07-07 18:29:51.404",1,7,"0.7088527679443359","0.0013817792747452943","0.77449191",513,2,513,7,24,0,7
"104.18.37.242->192.168.10.8","0.76729047","2017-07-07 17:00:19.773","2017-07-07 17:01:05.811",1,2,"0.009615898132324219","0.000565641066607307","0.012532279",17,2,17,2,1,0,2
"104.18.53.206->192.168.10.15","3.02362678","2017-07-07 18:23:33.353","2017-07-07 18:26:34.770",2,7,"1.4757261276245117","0.0012307974375517195","0.488064908",1199,3,1199,7,286,0,7
"104.18.62.224->192.168.10.8","3.02748388","2017-07-07 17:00:12.840","2017-07-07 17:03:14.489",1,1,"0.00469970703125","0.00031331380208333336","0.00155234750",15,2,15,1,8,0,1
"104.18.63.224->192.168.10.8","0.85817340","2017-07-07 17:00:13.956","2017-07-07 17:01:05.446",1,1,"0.029348373413085938","0.0009171366691589355","0.034198652",32,2,32,1,3,0,1
"104.19.192.102->192.168.10.16","3.01376241","2017-07-07 17:53:09.694","2017-07-07 17:56:10.520",1,1,"0.0037994384765625","0.0002532958984375","0.00126069608",15,2,15,1,7,0,1
"104.19.192.102->192.168.10.17","5.67548292","2017-07-07 17:27:37.671","2017-07-07 17:33:18.200",1,1,"0.04732036590576172","0.0009858409563700359","0.00833768097",48,2,48,1,24,0,1
"104.19.192.102->192.168.10.8","3.01164937","2017-07-07 18:59:23.100","2017-07-07 19:02:23.799",1,1,"0.03976631164550781","0.0011046197679307726","0.0132041638",36,2,36,1,17,0,1
"104.19.193.102->192.168.10.15","48.53544180","2017-07-07 17:29:33.472","2017-07-07 18:18:05.599",1,4,"0.030483245849609375","0.000499725341796875","0.0006280615715",61,2,61,4,31,0,4
"104.19.194.102->192.168.10.17","3.01706386","2017-07-07 19:33:22.999","2017-07-07 19:36:24.023",1,1,"0.0052738189697265625","0.0003515879313151042","0.00174799713",15,2,15,1,9,0,1
"104.19.194.102->192.168.10.9","9.99397612","2017-07-07 18:28:14.499","2017-07-07 18:38:14.138",1,4,"0.013293266296386719","0.00027694304784138996","0.00133012788",48,2,48,2,26,0,4
"104.19.195.102->192.168.10.14","0.76720668","2017-07-07 17:28:15.761","2017-07-07 17:29:01.794",1,2,"0.013589859008789062","0.0006794929504394531","0.017713426",20,2,20,2,1,0,2
"104.19.195.102->192.168.10.16","1.67732293","2017-07-07 18:15:28.171","2017-07-07 18:17:08.810",1,1,"0.0037126541137695312","0.0003093878428141276","0.00221344026",12,2,12,1,5,0,1
"104.19.195.102->192.168.10.5","3.01566553","2017-07-07 19:05:26.293","2017-07-07 19:08:27.233",1,2,"0.02988910675048828","0.0006950955058253089","0.00991128043",43,2,43,2,21,0,2
"104.19.195.102->192.168.10.8","0.0016249","2017-07-07 17:17:05.766","2017-07-07 17:17:05.863",1,1,"0.0036687850952148438","0.0004076427883572049","2.2579",9,2,9,0,4,0,1
"104.19.196.102->192.168.10.12","3.00683082","2017-07-07 18:42:05.972","2017-07-07 18:45:06.382",2,2,"0.0038003921508789062","0.00022355247946346507","0.00126391952",17,2,17,2,7,0,2
"104.19.196.102->192.168.10.15","150.9549461","2017-07-07 17:11:42.959","2017-07-07 19:42:40.255",1,4,"0.07709598541259766","0.0007787473273999764","0.0005107218241",99,2,99,3,50,0,4
"104.19.196.102->192.168.10.16","3.00413148","2017-07-07 18:18:13.750","2017-07-07 18:21:13.998",1,1,"0.0038003921508789062","0.00023752450942993164","0.00126505520",16,2,16,1,7,0,1
"104.19.196.102->192.168.10.17","70.47677555","2017-07-07 17:00:00.480","2017-07-07 18:10:29.086",2,4,"0.06676197052001953","0.000845088234430627","0.0009472903662",79,2,79,4,37,0,3
"104.19.196.102->192.168.10.5","14.0416638","2017-07-07 18:27:24.946","2017-07-07 18:41:27.446",1,6,"0.05313682556152344","0.0005109310150146484","0.00378422574",104,2,104,5,46,0,6
"104.19.196.102->192.168.10.9","2.04315077","2017-07-07 17:00:07.027","2017-07-07 17:02:09.616",1,1,"0.000263214111328125","0.000032901763916015625","0.000128827552",8,2,8,1,6,0,0
"104.192.110.216->192.168.10.14","0.25319532","2017-07-07 18:58:10.097","2017-07-07 18:58:25.288",1,1,"0.0018510818481445312","0.0003085136413574219","0.0073108850",6,2,6,1,1,0,1
"104.192.110.216->192.168.10.5","0.27657009","2017-07-07 17:22:55.052","2017-07-07 17:23:11.647",1,1,"0.0018510818481445312","0.0003085136413574219","0.0066929937",6,2,6,1,1,0,1
"104.192.110.245->192.168.10.25","0.67848827","2017-07-07 18:28:41.034","2017-07-07 18:29:21.743",1,1,"0.0060405731201171875","0.000503381093343099","0.0089029883",12,2,11,1,4,1,1
"104.192.142.100->192.168.10.16","3.01212053","2017-07-07 19:07:38.937","2017-07-07 19:10:39.664",1,2,"0.007134437561035156","0.00023014314713016632","0.00236857638",31,2,31,3,17,0,2
"104.192.168.226->192.168.10.5","1.95176185","2017-07-07 18:08:29.968","2017-07-07 18:10:27.074",1,3,"0.03152656555175781","0.000553097641258909","0.0161528752",57,2,57,2,9,1,3
"104.193.82.52->192.168.10.9","0.31748920","2017-07-07 18:33:41.276","2017-07-07 18:34:00.325",1,3,"0.010013580322265625","0.0003034418279474432","0.031539909",33,2,33,1,16,2,3
"104.193.82.53->192.168.10.15","0.06821180","2017-07-07 17:50:40.904","2017-07-07 17:50:44.997",1,2,"0.00020885467529296875","0.00002983638218470982","0.003061856",7,2,7,1,1,1,2
"104.193.82.53->192.168.10.9","0.09896223","2017-07-07 18:33:44.307","2017-07-07 18:33:50.245",1,2,"0.006035804748535156","0.0003017902374267578","0.06099099",20,2,20,2,9,0,2
"104.193.83.57->192.168.10.15","0.25506665","2017-07-07 17:16:10.857","2017-07-07 17:16:26.161",1,2,"0.0055484771728515625","0.00034677982330322266","0.021753048",16,2,16,2,6,0,2
"104.193.83.57->192.168.10.19","0.25254618","2017-07-07 17:37:49.568","2017-07-07 17:38:04.721",1,1,"0.0029621124267578125","0.00029621124267578127","0.011728993",10,2,10,1,4,0,1
"104.193.83.57->192.168.10.5","0.30145065","2017-07-07 18:30:24.580","2017-07-07 18:30:42.667",1,1,"0.0031499862670898438","0.0002863623879172585","0.010449426",11,2,11,1,5,0,1
"104.193.83.57->192.168.10.8","0.25328068","2017-07-07 17:25:44.487","2017-07-07 17:25:59.684",1,1,"0.000362396240234375","0.00005177089146205357","0.0014308088",7,2,7,1,2,0,1
"104.196.10.168->192.168.10.19","7.93993104","2017-07-07 17:33:57.856","2017-07-07 17:41:54.252",1,2,"0.012454986572265625","0.000518957773844401","0.00156865173",24,2,24,2,8,0,2
"104.196.11.69->192.168.10.15","0.17224213","2017-07-07 19:41:00.758","2017-07-07 19:41:11.093",1,2,"0.012056350708007812","0.0006697972615559896","0.069996525",18,2,17,2,6,1,2
"104.196.121.62->192.168.10.15","0.18414760","2017-07-07 19:53:12.078","2017-07-07 19:53:23.127",1,1,"0.006198883056640625","0.0005635348233309659","0.033662579",11,2,11,1,4,0,1
"104.196.121.62->192.168.10.9","0.17648503","2017-07-07 19:53:11.373","2017-07-07 19:53:21.962",1,2,"0.012523651123046875","0.0005692568692294034","0.070961548",22,2,22,2,8,0,2
"104.196.142.36->192.168.10.5","0.33547068","2017-07-07 18:30:17.263","2017-07-07 18:30:37.392",1,1,"0.00750732421875","0.00050048828125","0.022378481",15,2,15,1,7,0,1
"104.196.142.36->192.168.10.8","0.17195133","2017-07-07 17:45:47.670","2017-07-07 17:45:57.987",1,1,"0.0003719329833984375","0.0000743865966796875","0.0021630131",5,2,5,1,1,0,1
"104.196.142.56->192.168.10.15","58.93888743","2017-07-07 17:07:13.968","2017-07-07 18:06:10.301",1,4,"0.019928932189941406","0.0004428651597764757","0.0003381287476",45,2,44,4,17,1,4
"104.196.144.51->192.168.10.8","0.17919854","2017-07-07 17:25:41.592","2017-07-07 17:25:52.344",1,2,"0.001125335693359375","0.00008656428410456731","0.0062798264",13,2,13,2,3,0,2
"104.196.173.14->192.168.10.9","0.17439795","2017-07-07 19:16:07.160","2017-07-07 19:16:17.624",1,1,"0.006556510925292969","0.00046832220894949775","0.037595114",14,2,14,1,5,0,1
"104.196.173.4->192.168.10.15","0.27238795","2017-07-07 19:29:43.862","2017-07-07 19:30:00.205",1,1,"0.007491111755371094","0.0004161728752983941","0.027501626",18,2,17,1,7,1,1
"104.196.190.141->192.168.10.12","0.17314425","2017-07-07 18:21:40.321","2017-07-07 18:21:50.710",1,1,"0.006198883056640625","0.0005635348233309659","0.035801842",11,2,11,1,4,0,1
"104.196.192.218->192.168.10.19","0.17052933","2017-07-07 17:57:12.680","2017-07-07 17:57:22.912",1,1,"0.006211280822753906","0.0005176067352294922","0.036423533",12,2,12,1,4,0,1
"104.196.22.165->192.168.10.12","0.17180112","2017-07-07 17:39:08.994","2017-07-07 17:39:19.302",1,2,"0.012050628662109375","0.0006025314331054687","0.070142900",20,2,20,2,6,0,2
"104.196.22.165->192.168.10.15","0.17186184","2017-07-07 17:16:12.639","2017-07-07 17:16:22.951",1,1,"0.006198883056640625","0.000476837158203125","0.036068991",13,2,13,1,4,0,1
"104.196.26.242->192.168.10.15","0.24007504","2017-07-07 18:59:44.436","2017-07-07 18:59:58.840",1,1,"0.00659942626953125","0.0005076481745793269","0.027489015",13,2,13,1,5,0,1
"104.196.28.126->192.168.10.8","0.17592995","2017-07-07 18:10:28.658","2017-07-07 18:10:39.213",1,1,"0.006255149841308594","0.0005686499855735085","0.035554775",11,2,9,1,4,2,1
"104.196.28.126->192.168.10.9","0.17103100","2017-07-07 19:08:25.606","2017-07-07 19:08:35.868",1,1,"0.006272315979003906","0.0005702105435458096","0.036673562",11,2,11,1,4,0,1
"104.196.37.199->192.168.10.16","0.18270148","2017-07-07 18:31:48.427","2017-07-07 18:31:59.389",1,1,"0.006198883056640625","0.000476837158203125","0.033929024",13,2,13,2,4,0,1
"104.196.63.196->192.168.10.12","0.17226877","2017-07-07 18:10:01.973","2017-07-07 18:10:12.309",1,2,"0.012368202209472656","0.0005889620099748884","0.071795964",21,2,21,2,7,0,2
"104.196.63.196->192.168.10.15","0.17467992","2017-07-07 19:11:33.808","2017-07-07 19:11:44.289",2,3,"0.0065708160400390625","0.0003285408020019531","0.037616322",20,3,19,3,5,1,3
"104.196.69.241->192.168.10.17","96.33966663","2017-07-07 17:37:05.708","2017-07-07 19:13:26.088",1,2,"0.012492179870605469","0.000567826357754794","0.0001296680828",22,2,22,3,9,0,2
"104.196.96.121->192.168.10.16","0.18325212","2017-07-07 18:29:19.180","2017-07-07 18:29:30.175",1,1,"0.0007085800170898438","0.00010122571672712053","0.0038666949",7,2,7,1,2,0,1
"104.197.43.56->192.168.10.17","19.69856848","2017-07-07 18:22:21.461","2017-07-07 18:42:03.375",1,6,"0.1206207275390625","0.0003165898360605315","0.006123324527",381,3,381,6,296,0,6
"104.198.122.84->192.168.10.19","1.0939396","2017-07-07 17:14:47.847","2017-07-07 17:15:53.483",1,1,"0.0056819915771484375","0.00035512447357177734","0.0051940633",16,2,16,1,4,0,1
"104.198.122.84->192.168.10.5","1.0985331","2017-07-07 18:08:55.375","2017-07-07 18:10:01.287",1,2,"0.010955810546875","0.0003319942589962121","0.0099731269",33,2,33,2,8,0,2
"104.198.122.84->192.168.10.8","0.09535712","2017-07-07 17:13:49.392","2017-07-07 17:13:55.113",1,1,"0.0011777877807617188","0.00019629796346028647","0.01235134",6,2,6,1,2,0,1
"104.198.81.48->192.168.10.9","1.0970063","2017-07-07 19:23:50.749","2017-07-07 19:24:56.570",1,1,"0.005179405212402344","0.0003237128257751465","0.0047213998",16,2,16,1,4,0,1
"104.199.123.9->192.168.10.14","0.17835237","2017-07-07 17:28:19.075","2017-07-07 17:28:29.776",1,1,"0.004351615905761719","0.0005439519882202148","0.024398980",8,2,8,1,4,0,1
"104.199.123.9->192.168.10.15","0.17618147","2017-07-07 19:53:08.893","2017-07-07 19:53:19.464",1,1,"0.004351615905761719","0.0004351615905761719","0.024699623",10,2,10,1,4,0,1
"104.199.123.9->192.168.10.16","0.18125315","2017-07-07 18:29:07.343","2017-07-07 18:29:18.218",1,1,"0.00041866302490234375","0.00010466575622558594","0.0023098248",4,2,4,1,1,0,1
"104.199.123.9->192.168.10.8","56.82546545","2017-07-07 17:13:48.549","2017-07-07 18:10:38.077",2,5,"0.005564689636230469","0.00021402652447040265","0.00009792598428",26,3,26,5,6,0,5
"104.20.0.186->192.168.10.16","3.09824425","2017-07-07 18:18:09.093","2017-07-07 18:21:14.987",1,3,"0.5680007934570312","0.0012850696684548219","0.183329895",442,2,442,3,39,0,3
"104.20.1.134->192.168.10.15","3.03700520","2017-07-07 18:32:33.330","2017-07-07 18:35:35.550",1,1,"0.4142951965332031","0.0012747544508713942","0.136415702",325,2,325,1,116,0,1
"104.20.10.120->192.168.10.5","11.0948934","2017-07-07 18:27:23.568","2017-07-07 18:38:29.261",2,20,"3.2513952255249023","0.0014541123548859134","0.293053310",2236,3,2236,20,200,0,20
"104.20.10.120->192.168.10.9","10.0327939","2017-07-07 18:28:13.398","2017-07-07 18:38:15.366",1,13,"3.099797248840332","0.001534553093485313","0.308966503",2020,2,2020,11,176,0,13
"104.20.10.37->192.168.10.12","1.91952355","2017-07-07 18:42:09.193","2017-07-07 18:44:04.365",1,2,"0.05192089080810547","0.0008951877725535426","0.0270488428",58,2,58,2,14,0,2
"104.20.10.37->192.168.10.19","3.00903278","2017-07-07 17:10:51.082","2017-07-07 17:13:51.624",2,2,"0.05853748321533203","0.0009441529550860005","0.0194539201",62,3,62,2,17,0,2
"104.20.10.37->192.168.10.5","1.92707168","2017-07-07 17:54:18.542","2017-07-07 17:56:14.166",1,2,"0.017103195190429688","0.0004886627197265625","0.00887522522",35,2,35,2,13,0,2
"104.20.10.37->192.168.10.8","0.76744298","2017-07-07 17:13:47.651","2017-07-07 17:14:33.698",1,1,"0.0004863739013671875","0.000054041544596354164","0.00063375901",9,2,9,1,1,0,1
"104.20.105.11->192.168.10.12","3.01690162","2017-07-07 17:54:31.908","2017-07-07 17:57:32.922",2,7,"0.5523719787597656","0.0011507749557495117","0.183092473",480,3,480,7,59,0,7
"104.20.106.2->192.168.10.17","3.00670023","2017-07-07 18:22:19.735","2017-07-07 18:25:20.137",1,1,"0.03484630584716797","0.0009679529401991102","0.0115895511",36,2,36,1,14,0,1
"104.20.11.37->192.168.10.12","0.09601167","2017-07-07 18:42:09.180","2017-07-07 18:42:14.941",1,1,0,0,"0.000000",2,1,2,1,0,0,1
"104.20.11.37->192.168.10.19","3.01528990","2017-07-07 19:55:47.058","2017-07-07 19:58:47.975",1,1,"0.013951301574707031","0.0006643476940336681","0.00462685249",21,2,21,1,15,0,1
"104.20.11.37->192.168.10.8","1.92563583","2017-07-07 17:13:47.929","2017-07-07 17:15:43.467",1,2,"0.06093883514404297","0.0009672830975244916","0.0316460849",63,2,63,2,12,0,2
"104.20.114.18->192.168.10.17","21.80330044","2017-07-07 17:50:31.998","2017-07-07 18:12:20.196",2,36,"1.2653169631958008","0.0010907904855136214","0.05803327652",1160,3,1160,35,123,0,36
